Candidate_ID,Role_Applied,Department,Source,Application_Date,Screening_Date,Interview_Date,Offer_Date,Hire_Date,Final_Status
C08038,Software Engineer,Product,LinkedIn,2025-07-25,2025-08-03,2025-08-07,2025-08-16,,Rejected
C08039,Sales Executive,Tech,Referral,2025-03-04,,,,,Dropped
C08040,Sales Executive,Tech,AngelList,2025-08-17,2025-08-23,2025-09-01,2025-09-11,,Dropped
C08041,Software Engineer,Tech,LinkedIn,2024-08-15,2024-08-25,2024-09-08,2024-09-11,2024-09-25,Hired
C08042,Data Scientist,Product,Naukri,2024-05-29,2024-06-06,,,,Hired
C08043,HR Manager,Tech,Referral,2023-09-29,,,,,Hired
C08044,Marketing Specialist,Tech,LinkedIn,2023-09-17,2023-09-26,2023-10-01,2023-10-05,2023-10-10,Hired
C08045,Marketing Specialist,Sales,Company Website,2025-05-25,2025-05-26,2025-06-10,2025-06-12,2025-06-26,Hired
C08046,Marketing Specialist,Tech,Naukri,2025-07-04,,,,,Rejected
C08047,Marketing Specialist,Sales,LinkedIn,2025-05-26,2025-06-02,,,,Rejected
C08048,Software Engineer,Marketing,Naukri,2024-12-09,2024-12-19,2024-12-31,2025-01-07,,Rejected
C08049,Marketing Specialist,Marketing,AngelList,2025-04-18,,,,,Hired
C08050,Marketing Specialist,Product,Company Website,2024-06-04,2024-06-10,2024-06-11,2024-06-12,,Rejected
C08051,Sales Executive,HR,Company Website,2025-07-11,2025-07-16,2025-07-30,2025-08-02,,Rejected
C08052,Sales Executive,Tech,Company Website,2023-10-08,2023-10-11,2023-10-21,2023-10-31,,Dropped
C08053,Product Manager,Tech,LinkedIn,2024-12-19,2024-12-26,,,,Rejected
C08054,Sales Executive,Sales,Company Website,2025-03-26,2025-04-03,2025-04-14,2025-04-16,2025-04-28,Hired
C08055,Software Engineer,HR,Naukri,2025-07-10,2025-07-16,2025-07-28,,,Dropped
C08056,Product Manager,HR,Company Website,2023-12-05,2023-12-13,2023-12-28,2024-01-07,2024-01-10,Hired
C08057,Sales Executive,Marketing,Referral,2025-03-27,2025-04-02,2025-04-15,2025-04-16,,Dropped
C08058,Software Engineer,Sales,Naukri,2025-03-15,2025-03-17,2025-03-26,2025-03-27,,Rejected
C08059,HR Manager,Tech,Naukri,2025-02-02,2025-02-12,2025-02-13,2025-02-14,,Rejected
C08060,HR Manager,Sales,Referral,2025-04-09,2025-04-12,2025-04-26,2025-04-29,,Rejected
C08061,Sales Executive,Marketing,LinkedIn,2023-09-17,2023-09-23,2023-09-24,,,Rejected
C08062,HR Manager,Tech,Naukri,2024-03-10,2024-03-14,,,,Dropped
C08063,Sales Executive,Sales,AngelList,2023-10-15,2023-10-16,2023-10-17,2023-10-20,,Rejected
C08064,Marketing Specialist,Tech,Naukri,2024-07-19,2024-07-27,2024-08-03,2024-08-10,2024-08-28,Hired
C08065,Product Manager,Tech,AngelList,2025-04-28,2025-05-06,2025-05-13,2025-05-15,2025-05-17,Hired
C08066,HR Manager,Sales,AngelList,2025-07-09,2025-07-19,2025-07-21,,,Hired
C08067,Product Manager,HR,AngelList,2023-12-12,2023-12-22,2023-12-29,2024-01-01,2024-01-11,Hired
C08068,Product Manager,Sales,Referral,2025-02-25,2025-03-06,2025-03-08,2025-03-16,,Rejected
C08069,Product Manager,Marketing,AngelList,2024-09-16,,,,,Hired
C08070,Data Scientist,HR,Company Website,2025-08-22,2025-08-26,2025-09-08,2025-09-16,,Rejected
C08071,Software Engineer,Tech,Company Website,2024-03-28,2024-03-30,2024-03-31,,,Rejected
C08072,Marketing Specialist,Tech,LinkedIn,2024-10-22,2024-10-28,2024-11-08,,,Hired
C08073,Sales Executive,Marketing,AngelList,2024-04-02,2024-04-06,2024-04-21,2024-04-26,2024-05-15,Hired
C08074,Marketing Specialist,HR,Referral,2024-05-24,2024-05-28,2024-06-02,2024-06-03,,Rejected
C08075,Product Manager,Tech,Referral,2024-06-03,2024-06-10,2024-06-16,,,Rejected
C08076,Marketing Specialist,Tech,LinkedIn,2023-11-23,2023-11-26,2023-12-08,,,Rejected
C08077,Sales Executive,Tech,Referral,2025-03-05,2025-03-09,2025-03-20,,,Rejected
C08078,Product Manager,HR,Company Website,2024-09-01,,,,,Dropped
C08079,Software Engineer,Marketing,Referral,2025-03-14,2025-03-20,2025-04-02,,,Rejected
C08080,Marketing Specialist,Product,Naukri,2025-02-10,2025-02-11,2025-02-25,,,Rejected
C08081,HR Manager,Product,Naukri,2024-04-04,2024-04-05,2024-04-06,2024-04-13,,Rejected
C08082,Sales Executive,Sales,AngelList,2024-12-13,2024-12-19,,,,Hired
C08083,Data Scientist,Sales,LinkedIn,2025-01-27,2025-02-03,2025-02-12,,,Hired
C08084,Sales Executive,Tech,LinkedIn,2025-03-14,2025-03-21,2025-04-04,,,Hired
C08085,Software Engineer,Product,Referral,2025-05-01,2025-05-02,,,,Dropped
C08086,Marketing Specialist,Marketing,Referral,2025-05-08,2025-05-11,2025-05-14,,,Dropped
C08087,Product Manager,Tech,AngelList,2023-11-02,2023-11-04,2023-11-06,2023-11-10,2023-11-24,Hired
C08088,Marketing Specialist,HR,LinkedIn,2023-10-02,2023-10-06,,,,Dropped
C08089,Sales Executive,HR,Company Website,2024-09-04,2024-09-09,2024-09-22,,,Dropped
C08090,Software Engineer,Tech,LinkedIn,2024-02-20,2024-02-22,2024-03-06,2024-03-09,2024-03-23,Hired
C08091,Product Manager,Marketing,Referral,2024-05-21,2024-05-25,2024-06-04,2024-06-05,,Dropped
C08092,HR Manager,Marketing,LinkedIn,2024-06-06,2024-06-16,2024-06-22,,,Hired
C08093,Software Engineer,Tech,Company Website,2024-03-21,,,,,Rejected
C08094,Data Scientist,Tech,AngelList,2025-04-01,2025-04-11,2025-04-24,2025-05-01,,Dropped
C08095,Sales Executive,Marketing,LinkedIn,2023-09-28,2023-10-08,2023-10-11,,,Dropped
C08096,Software Engineer,Marketing,Referral,2024-03-20,2024-03-28,2024-04-04,2024-04-09,2024-04-20,Hired
C08097,Product Manager,Marketing,Naukri,2025-05-07,2025-05-15,,,,Rejected
C08098,Product Manager,Marketing,Naukri,2025-03-22,2025-03-25,,,,Rejected
C08099,Data Scientist,HR,Company Website,2025-09-02,2025-09-11,2025-09-13,2025-09-17,2025-09-21,Hired
C08100,Sales Executive,Tech,Company Website,2024-06-28,2024-07-08,2024-07-13,,,Rejected
C08101,Product Manager,Product,AngelList,2025-05-22,2025-05-31,2025-06-05,2025-06-10,,Dropped
C08102,Product Manager,Tech,LinkedIn,2024-07-07,,,,,Rejected
C08103,Product Manager,Tech,AngelList,2025-03-29,2025-04-03,,,,Hired
C08104,Software Engineer,Sales,AngelList,2024-12-29,2025-01-03,,,,Hired
C08105,Marketing Specialist,Sales,Referral,2025-01-11,2025-01-21,,,,Hired
C08106,Software Engineer,Marketing,Naukri,2024-04-02,2024-04-04,2024-04-07,2024-04-08,2024-04-24,Hired
C08107,Sales Executive,HR,AngelList,2025-03-27,2025-03-29,2025-04-03,2025-04-10,,Dropped
C08108,Data Scientist,Sales,LinkedIn,2025-03-26,2025-04-03,2025-04-07,2025-04-16,,Dropped
C08109,Sales Executive,Tech,Company Website,2024-07-01,2024-07-07,,,,Hired
C08110,Marketing Specialist,Sales,LinkedIn,2025-04-22,2025-04-25,2025-05-07,,,Dropped
C08111,Data Scientist,HR,Company Website,2023-11-28,2023-12-05,2023-12-19,,,Dropped
C08112,Marketing Specialist,HR,AngelList,2025-03-10,,,,,Dropped
C08113,HR Manager,Marketing,Company Website,2024-06-19,2024-06-20,2024-06-29,2024-07-03,2024-07-17,Hired
C08114,Product Manager,Tech,LinkedIn,2024-12-22,2024-12-30,,,,Rejected
C08115,Data Scientist,Tech,AngelList,2024-03-12,2024-03-14,2024-03-26,,,Rejected
C08116,Product Manager,Product,AngelList,2025-08-24,2025-09-01,2025-09-06,,,Rejected
C08117,Marketing Specialist,Marketing,Company Website,2025-02-23,,,,,Rejected
C08118,Data Scientist,Product,LinkedIn,2025-07-15,,,,,Rejected
C08119,HR Manager,Marketing,LinkedIn,2025-08-06,2025-08-10,2025-08-21,,,Dropped
C08120,Data Scientist,HR,AngelList,2024-11-08,2024-11-15,2024-11-18,,,Dropped
C08121,Sales Executive,Tech,Referral,2023-10-10,2023-10-15,2023-10-28,2023-11-03,,Rejected
C08122,Software Engineer,Sales,AngelList,2025-04-25,2025-04-29,2025-05-14,,,Hired
C08123,Product Manager,Sales,AngelList,2025-08-19,2025-08-24,2025-09-03,2025-09-07,,Dropped
C08124,Software Engineer,Tech,Company Website,9999-99-99,2024-05-01,,,,Hired
C08125,Data Scientist,Product,Referral,2025-01-29,2025-02-03,2025-02-06,2025-02-14,,Rejected
C08126,Sales Executive,Sales,AngelList,2025-02-06,,,,,Rejected
C08127,Data Scientist,Marketing,Naukri,2024-09-20,2024-09-25,2024-10-01,,,Rejected
C08128,HR Manager,Marketing,Company Website,2025-03-15,2025-03-20,2025-03-27,,,Rejected
C08129,HR Manager,Product,LinkedIn,2024-02-13,,,,,Rejected
C08130,HR Manager,HR,Referral,2024-03-23,2024-04-01,2024-04-16,2024-04-25,,Dropped
C08131,Data Scientist,Sales,LinkedIn,2025-02-04,2025-02-14,2025-02-26,2025-03-07,,Rejected
C08132,Marketing Specialist,Sales,Referral,2023-11-03,2023-11-04,2023-11-09,2023-11-14,2023-11-23,Hired
C08133,HR Manager,Product,Referral,2025-03-26,2025-04-05,2025-04-19,2025-04-25,2025-05-02,Hired
C08134,Marketing Specialist,Product,LinkedIn,2023-09-16,2023-09-18,,,,Rejected
C08135,Marketing Specialist,HR,LinkedIn,2024-07-26,2024-07-28,2024-07-29,2024-08-02,2024-08-07,Hired
C08136,Data Scientist,Sales,AngelList,2025-03-02,2025-03-04,2025-03-06,2025-03-13,,Dropped
C08137,Data Scientist,Sales,LinkedIn,2024-04-17,2024-04-25,2024-05-01,2024-05-11,,Rejected
C08138,Sales Executive,Marketing,Company Website,2024-04-25,2024-04-27,2024-04-30,2024-05-10,,Rejected
C08139,Marketing Specialist,HR,Naukri,2023-11-22,2023-11-26,2023-11-28,,,Hired
C08140,Product Manager,Product,LinkedIn,2025-05-05,2025-05-08,2025-05-10,,,Rejected
C08141,Software Engineer,Marketing,AngelList,2025-02-16,,,,,Rejected
C08142,Marketing Specialist,Sales,AngelList,2025-08-26,2025-09-05,2025-09-16,2025-09-24,,Rejected
C08143,Product Manager,Marketing,AngelList,2024-11-23,,,,,Dropped
C08144,Software Engineer,Sales,LinkedIn,2025-08-21,,,,,Dropped
C08145,Software Engineer,Sales,Company Website,2023-12-05,2023-12-10,,,,Dropped
C08146,Data Scientist,HR,AngelList,2024-10-03,2024-10-12,2024-10-13,2024-10-20,,Rejected
C08147,HR Manager,Marketing,LinkedIn,2024-05-24,2024-05-30,2024-06-10,,,Hired
C08148,HR Manager,Product,Naukri,2025-01-15,2025-01-25,2025-02-01,,,Hired
C08149,HR Manager,Marketing,Company Website,2025-01-16,2025-01-20,2025-02-04,2025-02-08,,Dropped
C08150,Product Manager,Sales,Company Website,2023-09-18,2023-09-25,2023-09-30,2023-10-05,2023-10-19,Hired
C08151,HR Manager,Marketing,Naukri,2025-03-24,2025-04-03,2025-04-06,,,Rejected
C08152,Marketing Specialist,Tech,Naukri,2024-11-01,2024-11-10,2024-11-11,2024-11-15,,Rejected
C08153,Sales Executive,Product,LinkedIn,2024-02-25,2024-03-04,2024-03-11,,,Hired
C08154,Data Scientist,Sales,Company Website,2024-11-20,2024-11-21,2024-12-06,2024-12-13,,Dropped
C08155,HR Manager,HR,LinkedIn,2025-08-26,2025-09-01,,,,Dropped
C08156,Marketing Specialist,Sales,Naukri,2024-03-12,2024-03-13,2024-03-24,2024-03-27,,Dropped
C08157,Marketing Specialist,Sales,Company Website,2025-03-09,2025-03-12,2025-03-13,2025-03-15,2025-03-20,Hired
C08158,HR Manager,Marketing,Referral,2024-06-13,2024-06-14,2024-06-19,,,Rejected
C08159,HR Manager,Marketing,Referral,2024-12-03,2024-12-12,2024-12-15,,,Dropped
C08160,Product Manager,Product,Naukri,2025-07-04,2025-07-09,2025-07-19,2025-07-21,,Rejected
C08161,Data Scientist,HR,LinkedIn,2024-12-10,2024-12-16,2024-12-25,2025-01-02,2025-01-09,Hired
C08162,Sales Executive,Tech,Naukri,2024-10-08,2024-10-14,2024-10-21,2024-10-28,2024-11-12,Hired
C08163,HR Manager,Sales,Company Website,2025-01-14,2025-01-15,2025-01-29,2025-02-02,,Dropped
C08164,Software Engineer,Product,AngelList,2025-04-08,2025-04-15,2025-04-29,,,Hired
C08165,Product Manager,HR,Company Website,2025-04-11,2025-04-15,2025-04-30,,,Dropped
C08166,HR Manager,Product,Company Website,2025-08-22,2025-09-01,2025-09-12,2025-09-18,,Dropped
C08167,HR Manager,Sales,Referral,2025-04-18,2025-04-20,,,,Hired
C08168,Marketing Specialist,Product,AngelList,2024-09-08,2024-09-16,2024-09-19,,,Rejected
C08169,Product Manager,HR,LinkedIn,2023-10-15,2023-10-25,2023-11-09,,,Dropped
C08170,Sales Executive,Product,Referral,2025-04-24,2025-04-29,,,,Rejected
C08171,Marketing Specialist,HR,Company Website,2024-08-21,2024-08-24,2024-09-04,,,Dropped
C08172,Software Engineer,HR,Company Website,2024-06-21,2024-06-23,2024-07-07,2024-07-15,,Dropped
C08173,Software Engineer,Marketing,LinkedIn,2025-01-07,2025-01-12,2025-01-24,2025-01-26,2025-02-12,Hired
C08174,Sales Executive,Tech,Naukri,2025-09-02,2025-09-09,2025-09-21,,,Rejected
C08175,Marketing Specialist,Marketing,Referral,2024-12-05,2024-12-14,2024-12-23,2024-12-24,,Dropped
C08176,Product Manager,Tech,AngelList,2024-08-13,2024-08-17,,,,Hired
C08177,HR Manager,Product,Naukri,2024-07-19,2024-07-26,2024-08-07,2024-08-09,2024-08-25,Hired
C08178,Sales Executive,Product,Company Website,2024-07-24,2024-07-30,2024-08-13,2024-08-17,,Dropped
C08179,Marketing Specialist,Tech,AngelList,2024-12-21,2024-12-23,2025-01-05,2025-01-11,2025-01-22,Hired
C08180,Product Manager,Product,LinkedIn,2024-10-01,2024-10-07,,,,Hired
C08181,Product Manager,Tech,Referral,2025-05-05,,,,,Hired
C08182,Product Manager,Product,AngelList,2024-07-05,2024-07-06,2024-07-18,2024-07-22,,Dropped
C08183,Product Manager,Tech,Referral,2024-06-08,2024-06-16,2024-06-17,2024-06-25,,Rejected
C08184,Software Engineer,Sales,Company Website,2025-01-24,2025-02-01,,,,Rejected
C08185,Product Manager,Product,Naukri,2025-07-28,2025-08-01,,,,Rejected
C08186,Marketing Specialist,HR,Naukri,2025-02-26,2025-03-04,2025-03-13,2025-03-20,,Dropped
C08187,Sales Executive,HR,Naukri,2024-02-13,2024-02-17,2024-02-27,,,Hired
C08188,HR Manager,Sales,AngelList,2025-02-11,2025-02-20,2025-02-27,2025-03-04,,Rejected
C08189,HR Manager,Marketing,Referral,2024-06-13,2024-06-20,,,,Hired
C08190,Marketing Specialist,Tech,Naukri,2024-09-07,2024-09-17,2024-09-21,,,Rejected
C08191,Marketing Specialist,Sales,Naukri,2024-11-01,2024-11-10,2024-11-12,2024-11-20,,Dropped
C08192,Data Scientist,Sales,LinkedIn,2025-07-18,2025-07-24,,,,Hired
C08193,Marketing Specialist,Product,Naukri,2023-11-07,2023-11-08,2023-11-13,2023-11-21,,Rejected
C08194,Marketing Specialist,Marketing,Company Website,2025-09-05,2025-09-07,2025-09-16,2025-09-23,,Dropped
C08195,Sales Executive,Product,Referral,2023-12-28,2024-01-03,,,,Rejected
C08196,Data Scientist,Marketing,AngelList,2025-08-29,2025-08-31,2025-09-15,2025-09-18,2025-10-07,Hired
C08197,Sales Executive,HR,AngelList,2025-06-02,2025-06-06,2025-06-14,,,Dropped
C08198,Product Manager,Product,LinkedIn,2023-10-02,2023-10-11,2023-10-23,,,Hired
C08199,Marketing Specialist,Sales,Company Website,2024-12-28,2025-01-02,2025-01-04,,,Rejected
C08200,Marketing Specialist,Marketing,Company Website,2023-11-29,2023-12-07,2023-12-20,,,Dropped
C08201,Data Scientist,Tech,LinkedIn,2025-01-12,2025-01-22,2025-01-24,2025-01-30,2025-02-10,Hired
C08202,Product Manager,HR,Referral,2025-08-18,2025-08-28,2025-08-31,,,Hired
C08203,Sales Executive,Marketing,Referral,2024-03-28,2024-04-04,2024-04-12,,,Hired
C08204,Software Engineer,HR,LinkedIn,2024-11-15,2024-11-20,2024-11-22,2024-11-28,2024-12-12,Hired
C08205,Marketing Specialist,HR,Company Website,2024-11-12,2024-11-16,2024-11-20,2024-11-24,2024-11-28,Hired
C08206,Software Engineer,Tech,Company Website,2024-10-07,2024-10-10,2024-10-11,,,Dropped
C08207,Software Engineer,Product,Company Website,2024-04-21,2024-04-26,2024-05-10,,,Hired
C08208,Software Engineer,Tech,Referral,2025-08-09,2025-08-14,,,,Rejected
C08209,HR Manager,Marketing,LinkedIn,2023-11-15,2023-11-21,2023-11-25,,,Rejected
C08210,Software Engineer,HR,Company Website,2024-04-08,2024-04-14,,,,Dropped
C08211,Sales Executive,Tech,Naukri,2024-07-19,2024-07-20,,,,Hired
C08212,Software Engineer,Sales,LinkedIn,2025-02-24,2025-02-27,2025-03-05,2025-03-06,,Rejected
C08213,Marketing Specialist,HR,LinkedIn,2025-08-06,2025-08-10,2025-08-13,2025-08-16,,Rejected
C08214,HR Manager,Marketing,Company Website,2024-08-13,2024-08-14,2024-08-18,,,Dropped
C08215,Product Manager,Sales,Company Website,2024-12-12,2024-12-16,2024-12-18,2024-12-25,,Rejected
C08216,Data Scientist,HR,LinkedIn,2025-07-07,2025-07-10,2025-07-15,2025-07-22,2025-07-26,Hired
C08217,Marketing Specialist,Product,Company Website,2023-11-14,2023-11-20,2023-11-28,2023-12-07,2023-12-11,Hired
C08218,Product Manager,Tech,AngelList,2024-05-11,2024-05-14,,,,Rejected
C08219,Product Manager,HR,Naukri,2024-06-15,2024-06-17,2024-06-18,2024-06-19,2024-07-07,Hired
C08220,Data Scientist,Tech,LinkedIn,2023-11-05,2023-11-15,,,,Dropped
C08221,Software Engineer,Tech,LinkedIn,2025-03-25,2025-03-31,2025-04-15,2025-04-17,2025-04-27,Hired
C08222,Software Engineer,Tech,Naukri,2024-07-30,2024-08-02,2024-08-08,,,Dropped
C08223,Sales Executive,Sales,Naukri,2024-10-01,,,,,Dropped
C08224,Software Engineer,Tech,Referral,2024-04-18,2024-04-19,2024-04-20,,,Hired
C08225,Software Engineer,HR,Referral,2025-02-05,2025-02-07,2025-02-15,2025-02-17,,Dropped
C08226,Sales Executive,HR,LinkedIn,2024-10-25,2024-11-03,2024-11-07,,,Hired
C08227,Marketing Specialist,Tech,LinkedIn,2024-09-30,2024-10-06,2024-10-17,,,Dropped
C08228,Data Scientist,Tech,AngelList,2023-10-27,2023-10-29,2023-11-09,2023-11-11,2023-11-24,Hired
C08229,Sales Executive,Sales,Company Website,2025-02-06,2025-02-08,2025-02-11,2025-02-17,,Dropped
C08230,Marketing Specialist,Marketing,AngelList,2023-11-18,2023-11-24,2023-11-25,2023-11-28,,Dropped
C08231,Software Engineer,Tech,Company Website,2024-04-27,,,,,Dropped
C08232,Marketing Specialist,Marketing,AngelList,2024-11-20,2024-11-22,2024-12-06,2024-12-09,2024-12-12,Hired
C08233,Software Engineer,Sales,Company Website,2024-10-04,2024-10-06,2024-10-13,2024-10-15,,Dropped
C08234,Software Engineer,Marketing,LinkedIn,2024-12-16,2024-12-18,2024-12-30,2025-01-04,,Dropped
C08235,Sales Executive,Tech,AngelList,2023-09-24,2023-10-03,,,,Hired
C08236,Data Scientist,Product,Naukri,2025-07-20,,,,,Dropped
C08237,HR Manager,Sales,Referral,2024-05-19,2024-05-21,2024-06-03,,,Rejected
C08238,Marketing Specialist,Sales,Naukri,2024-07-14,2024-07-21,,,,Dropped
C08239,Marketing Specialist,Marketing,Naukri,2024-06-05,2024-06-12,2024-06-25,2024-07-05,,Dropped
C08240,Sales Executive,Sales,LinkedIn,2023-11-22,2023-12-01,2023-12-11,2023-12-15,2023-12-21,Hired
C08241,Data Scientist,HR,LinkedIn,2023-10-20,2023-10-23,2023-11-06,,,Hired
C08242,Software Engineer,Sales,Company Website,2024-12-16,2024-12-24,2024-12-25,2025-01-04,2025-01-16,Hired
C08243,Marketing Specialist,Marketing,Referral,2025-09-02,9999-99-99,2025-09-13,2025-09-15,,Rejected
C08244,Data Scientist,Product,LinkedIn,2024-04-28,2024-04-30,,,,Hired
C08245,Product Manager,Product,AngelList,2025-03-17,2025-03-26,2025-03-28,2025-03-30,2025-04-11,Hired
C08246,Product Manager,Marketing,Referral,2024-06-14,2024-06-20,2024-06-25,2024-07-05,,Rejected
C08247,HR Manager,Product,Naukri,2025-04-20,2025-04-21,2025-04-30,2025-05-04,2025-05-05,Hired
C08248,Marketing Specialist,Product,Naukri,2023-11-02,2023-11-09,,,,Hired
C08249,Software Engineer,Tech,LinkedIn,2024-05-09,2024-05-10,2024-05-23,2024-05-25,2024-05-31,Hired
C08250,Marketing Specialist,Marketing,AngelList,2023-11-11,2023-11-13,2023-11-20,,,Rejected
C08251,HR Manager,Tech,Naukri,2025-04-29,2025-04-30,2025-05-02,,,Hired
C08252,Product Manager,Marketing,Company Website,2024-05-26,2024-06-05,2024-06-12,2024-06-19,2024-07-09,Hired
C08253,HR Manager,Sales,Referral,2024-10-31,2024-11-09,,,,Dropped
C08254,Marketing Specialist,Sales,LinkedIn,2024-08-20,2024-08-24,,,,Hired
C08255,Marketing Specialist,Tech,Referral,2025-08-11,2025-08-21,2025-09-02,2025-09-11,2025-09-19,Hired
C08256,Product Manager,Sales,Referral,2025-01-02,2025-01-10,2025-01-11,2025-01-19,,Dropped
C08257,Product Manager,Marketing,AngelList,2023-12-18,2023-12-26,,,,Hired
C08258,Data Scientist,Marketing,AngelList,2024-05-05,2024-05-11,2024-05-16,2024-05-23,,Dropped
C08259,Software Engineer,Product,AngelList,2023-10-15,2023-10-18,,,,Rejected
C08260,Product Manager,Tech,AngelList,2025-02-01,2025-02-08,2025-02-12,,,Rejected
C08261,Software Engineer,Marketing,Referral,2023-10-02,2023-10-04,2023-10-13,2023-10-20,,Dropped
C08262,HR Manager,Product,LinkedIn,2025-08-10,,,,,Rejected
C08263,HR Manager,Product,Company Website,2025-03-10,2025-03-13,2025-03-18,,,Hired
C08264,Product Manager,Sales,Naukri,2025-01-25,2025-02-01,,,,Rejected
C08265,Software Engineer,Marketing,Naukri,2025-01-21,2025-01-30,,,,Hired
C08266,Product Manager,Tech,LinkedIn,2024-03-28,,,,,Rejected
C08267,Product Manager,Marketing,Referral,2024-07-28,2024-08-03,,,,Rejected
C08268,Data Scientist,Tech,LinkedIn,2024-01-26,2024-01-30,2024-01-31,,,Dropped
C08269,HR Manager,Marketing,AngelList,2024-11-29,2024-12-09,2024-12-13,2024-12-16,,Dropped
C08270,Software Engineer,Tech,Referral,2025-06-29,2025-07-07,,,,Rejected
C08271,HR Manager,Marketing,LinkedIn,2025-04-15,2025-04-21,2025-05-05,2025-05-15,,Rejected
C08272,Data Scientist,Sales,Company Website,2025-03-07,2025-03-14,2025-03-29,2025-04-08,,Dropped
C08273,Sales Executive,Product,Company Website,2024-10-13,,,,,Dropped
C08274,HR Manager,Tech,AngelList,2024-02-25,2024-03-03,2024-03-16,,,Dropped
C08275,Data Scientist,Tech,Naukri,2024-09-23,2024-10-02,2024-10-11,2024-10-20,,Rejected
C08276,Marketing Specialist,HR,Company Website,2023-11-10,2023-11-18,2023-12-02,,,Hired
C08277,HR Manager,Tech,AngelList,2024-10-31,,,,,Dropped
C08278,Software Engineer,Marketing,Referral,2025-02-13,,,,,Hired
C08279,Data Scientist,Marketing,Referral,2025-03-15,2025-03-24,2025-04-01,2025-04-06,2025-04-19,Hired
C08280,Sales Executive,Sales,Referral,2024-01-15,2024-01-24,2024-01-31,2024-02-06,,Rejected
C08281,HR Manager,HR,Referral,2025-03-28,2025-04-07,2025-04-09,2025-04-14,2025-04-19,Hired
C08282,Data Scientist,Product,Naukri,2025-03-14,2025-03-17,2025-03-28,2025-04-07,2025-04-19,Hired
C08283,Sales Executive,Marketing,Referral,2025-03-11,2025-03-19,2025-04-01,2025-04-02,2025-04-04,Hired
